data_set_uuid;data_set_id;investigation_id;study_id;assay_id;node_id;file_uuid;type;subtype;value;value_source;value_accession
c6d8f97e-6eae-45bd-8045-1297a0d59326;39;333;334;167;19750;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
2614c26b-a94d-46f8-9619-017c8ce345a0;9;337;338;;19752;;Sample Name;cell type;Intestinal epithelial cell;CL;http://purl.obolibrary.org/obo/CL_0002563
2614c26b-a94d-46f8-9619-017c8ce345a0;9;337;338;169;19788;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
2614c26b-a94d-46f8-9619-017c8ce345a0;9;337;338;169;19815;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;363;364;;21347;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;363;364;;21351;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
c6d8f97e-6eae-45bd-8045-1297a0d59326;39;333;334;167;19761;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;363;364;;21366;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;363;364;;21394;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;363;364;;21394;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20035;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20035;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20035;;Source Name;disease state;Acute Myelogenous Leukemia (AML);NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3171
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20035;;Source Name;time course;0;UO;http://purl.obolibrary.org/obo/UO_0000033
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20074;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20122;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20122;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20122;;Source Name;disease state;Acute Myelogenous Leukemia (AML);NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3171
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20122;;Source Name;time course;88;UO;http://purl.obolibrary.org/obo/UO_0000033
24388dda-412c-4156-aaed-ff02bdb7dec0;45;347;348;;20196;;Sample Name;cell line;H1;EFO;http://www.ebi.ac.uk/efo/EFO_0003042
24388dda-412c-4156-aaed-ff02bdb7dec0;45;347;348;174;20292;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
2349bd19-fb91-4622-9734-1346e89b3f74;130;345;346;;20222;;Sample Name;cell type;Cardiomyocyte;CL;http://purl.obolibrary.org/obo/CL_0000746
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20074;;Sample Name;time point;65;UO;http://purl.obolibrary.org/obo/UO_0000033
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;363;364;;21347;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;363;364;;21351;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
45369e77-f0d6-49bf-b69a-fb50b3047f0c;1;363;364;;21366;;Sample Name;cell type;ESC (embryonic stem cell);CL;http://purl.obolibrary.org/obo/CL_0002322
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;367;368;;21890;;Sample Name;cell type;Stem cells;CL;http://purl.obolibrary.org/obo/CL_0000034
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;367;368;;21890;;Sample Name;organism part;Extra-embryonic structure;FMA;http://sig.uw.edu/fma#Extra-embryonic_structure
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;367;368;;21890;;Sample Name;cell type;Stem cells;CL;http://purl.obolibrary.org/obo/CL_0000034
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;;32522;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;;32522;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;;32522;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
eb736f5a-fc89-4115-96ac-08b112b50221;139;371;372;;22099;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
eb736f5a-fc89-4115-96ac-08b112b50221;139;371;372;;22099;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
eb736f5a-fc89-4115-96ac-08b112b50221;139;371;372;;22101;;Sample Name;cell type;Erythroid progenitor cell (BFU-E);CL;http://purl.obolibrary.org/obo/CL_0000038
eb736f5a-fc89-4115-96ac-08b112b50221;139;371;372;186;22143;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
5cef035c-066a-402b-aba1-49527379248d;141;373;374;187;22248;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22560;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22560;;Source Name;organism part;Muscle;FMA;http://sig.uw.edu/fma#Muscle
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22560;;Source Name;time course;18;UO;http://purl.obolibrary.org/obo/UO_0000032
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22619;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22619;;Source Name;organism part;Muscle;FMA;http://sig.uw.edu/fma#Muscle
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22619;;Source Name;time course;3;UO;http://purl.obolibrary.org/obo/UO_0000033
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22520;;Sample Name;time point;0;UO;http://purl.obolibrary.org/obo/UO_0000032
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22582;;Sample Name;time point;24;UO;http://purl.obolibrary.org/obo/UO_0000032
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;189;22927;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22621;;Sample Name;time point;3;UO;http://purl.obolibrary.org/obo/UO_0000033
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;189;22962;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
80d281e0-1402-4924-bf6b-12a5161a59b5;142;379;380;190;23204;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32661;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32661;;Source Name;organism part;Muscle;FMA;http://sig.uw.edu/fma#Muscle
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32661;;Source Name;time course;36;UO;http://purl.obolibrary.org/obo/UO_0000032
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;381;382;;23400;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
fc5fa0b0-adbd-414f-b45e-c0f9ca43b095;135;425;430;216;32727;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;215;32804;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
5cef035c-066a-402b-aba1-49527379248d;141;428;432;214;32743;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
b406af4a-9296-4f48-a9c6-4fa7248e875f;144;385;386;;24002;;Sample Name;cell type;Hematopoietic multipotent progenitor (MPP);CL;http://purl.obolibrary.org/obo/CL_0000837
b406af4a-9296-4f48-a9c6-4fa7248e875f;144;385;386;193;24036;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
b406af4a-9296-4f48-a9c6-4fa7248e875f;144;385;386;193;24142;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32779;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32779;;Source Name;organism part;Muscle;FMA;http://sig.uw.edu/fma#Muscle
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32779;;Source Name;time course;7;UO;http://purl.obolibrary.org/obo/UO_0000033
b406af4a-9296-4f48-a9c6-4fa7248e875f;144;385;386;;24002;;Sample Name;cell type;Hematopoietic multipotent progenitor (MPP);CL;http://purl.obolibrary.org/obo/CL_0000837
b406af4a-9296-4f48-a9c6-4fa7248e875f;144;385;386;193;24307;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
47d18b0f-9f87-46d7-93e3-ed9c816a41c9;145;387;388;194;24758;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
47d18b0f-9f87-46d7-93e3-ed9c816a41c9;145;387;388;194;24790;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
47d18b0f-9f87-46d7-93e3-ed9c816a41c9;145;387;388;194;24822;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
eb05cee9-b89a-412b-9c04-a50285f26b06;146;389;390;;25123;;Sample Name;cell type;Intestinal epithelial cell;CL;http://purl.obolibrary.org/obo/CL_0002563
eb05cee9-b89a-412b-9c04-a50285f26b06;146;389;390;;25132;;Sample Name;cell type;Intestinal epithelial cell;CL;http://purl.obolibrary.org/obo/CL_0002563
4aa596b7-52d7-459a-bc53-5b27edc8d204;148;395;396;;25406;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
4aa596b7-52d7-459a-bc53-5b27edc8d204;148;395;396;;25406;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
4aa596b7-52d7-459a-bc53-5b27edc8d204;148;395;396;;25406;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
4aa596b7-52d7-459a-bc53-5b27edc8d204;148;395;396;;25426;;Sample Name;cell type;Bone marrow stromal cell;CL;http://purl.obolibrary.org/obo/CL_0000499
36cacd8f-816b-447f-a4fe-64fb11cd1ef7;147;393;394;197;25547;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32789;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32789;;Source Name;organism part;Muscle;FMA;http://sig.uw.edu/fma#Muscle
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32789;;Source Name;time course;7;UO;http://purl.obolibrary.org/obo/UO_0000033
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;213;33063;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
0dc2381b-387d-4e5b-9f8c-00c889f31512;149;397;398;;25766;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
0dc2381b-387d-4e5b-9f8c-00c889f31512;149;397;398;;25766;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
0dc2381b-387d-4e5b-9f8c-00c889f31512;149;397;398;;25766;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
82eb14de-9bef-4563-8941-1623cb243562;152;401;402;;25936;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
82eb14de-9bef-4563-8941-1623cb243562;152;401;402;;25936;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
82eb14de-9bef-4563-8941-1623cb243562;152;401;402;;25936;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
82eb14de-9bef-4563-8941-1623cb243562;152;401;402;;25942;;Sample Name;cell type;Hematopoetic cells;CL;http://purl.obolibrary.org/obo/CL_0000988
82eb14de-9bef-4563-8941-1623cb243562;152;401;402;201;26048;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;215;32898;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;215;33009;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;215;33025;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;215;33041;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
82eb14de-9bef-4563-8941-1623cb243562;152;401;402;201;26262;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
794ddf2d-4c61-425e-8c0a-d108116ea22c;151;407;408;;26505;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
794ddf2d-4c61-425e-8c0a-d108116ea22c;151;407;408;;26515;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
794ddf2d-4c61-425e-8c0a-d108116ea22c;151;407;408;;26515;;Source Name;development stage;Embryo;UO;NULL
794ddf2d-4c61-425e-8c0a-d108116ea22c;151;407;408;;26516;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
794ddf2d-4c61-425e-8c0a-d108116ea22c;151;407;408;204;26608;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;215;33128;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;213;33130;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
e522c325-35fe-416c-9f76-1048e3680522;153;413;414;207;27121;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
e522c325-35fe-416c-9f76-1048e3680522;153;413;414;207;27199;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
520fb038-0ae7-4fed-8f20-aa1ac56b389b;127;415;416;;27441;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
520fb038-0ae7-4fed-8f20-aa1ac56b389b;127;415;416;;27441;;Source Name;organism part;Intestine;FMA;http://sig.uw.edu/fma#Intestine
520fb038-0ae7-4fed-8f20-aa1ac56b389b;127;415;416;;27441;;Source Name;time course;2;UO;http://purl.obolibrary.org/obo/UO_0000033
654afd57-9fe5-4a9d-a304-ff19c4a22b36;154;417;418;209;27506;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;213;33142;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;213;33165;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
3a5bc103-c9b7-4c0f-afcd-40d08c634875;155;421;422;;29185;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
3a5bc103-c9b7-4c0f-afcd-40d08c634875;155;421;422;;29195;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
3a5bc103-c9b7-4c0f-afcd-40d08c634875;155;421;422;;29199;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31828;;Sample Name;cell type;Band cell;CL;http://purl.obolibrary.org/obo/CL_0000560
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31829;;Sample Name;cell type;Band cell;CL;http://purl.obolibrary.org/obo/CL_0000560
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31843;;Sample Name;cell type;Fraction D precursor B cell (pre-B Fr. D);CL;http://purl.obolibrary.org/obo/CL_0002052
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31848;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31853;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31853;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31853;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31853;;Source Name;disease state;Acute Myelogenous Leukemia (AML);NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3171
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31861;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31875;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31875;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31875;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31889;;Sample Name;cell type;Monocyte;CL;http://purl.obolibrary.org/obo/CL_0000576
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31897;;Sample Name;cell type;Hematopoietic multipotent progenitor (MPP);CL;http://purl.obolibrary.org/obo/CL_0000837
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;;31911;;Sample Name;cell type;Promyelocyte;CL;http://purl.obolibrary.org/obo/CL_0000836
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;212;31927;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;212;31932;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;212;31942;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;212;31947;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;212;32052;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;212;32132;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;212;32142;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
0108a362-b4d3-4e96-a977-e44c1ff85fe0;156;423;424;212;32172;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;213;33236;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32735;;Sample Name;time point;3;UO;http://purl.obolibrary.org/obo/UO_0000033
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;537;538;;45612;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;537;538;;45612;;Source Name;organism part;Liver;FMA;http://sig.uw.edu/fma#Liver
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;537;538;;45612;;Source Name;time course;'';UO;NULL
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;537;538;;45650;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;537;538;;45650;;Source Name;organism part;Liver;FMA;http://sig.uw.edu/fma#Liver
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;537;538;;45650;;Source Name;time course;'';UO;NULL
4aa596b7-52d7-459a-bc53-5b27edc8d204;148;433;434;;33532;;Sample Name;cell type;Bone marrow stromal cell;CL;http://purl.obolibrary.org/obo/CL_0000499
4aa596b7-52d7-459a-bc53-5b27edc8d204;148;433;434;217;33581;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;435;436;;33800;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;435;436;;33800;;Source Name;organism part;Extra-embryonic structure;FMA;http://sig.uw.edu/fma#Extra-embryonic_structure
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;435;436;;33814;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;435;436;;33820;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;435;436;218;33864;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;435;436;;33820;;Sample Name;organism part;Blastocyst;FMA;http://sig.uw.edu/fma#Blastocyst
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;435;436;;33820;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;435;436;;33814;;Sample Name;organism part;Blastocyst;FMA;http://sig.uw.edu/fma#Blastocyst
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;435;436;;33814;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;437;438;;33865;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;437;438;;33898;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;437;438;;33902;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
0e9f2004-7bda-402e-b7e0-ab674a24609e;31;437;438;219;33987;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;537;538;;45662;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;537;538;;45662;;Source Name;organism part;Liver;FMA;http://sig.uw.edu/fma#Liver
